YouTubers,25,17,33,56,76,28,79,60,16,43,45,82,24,67,11,8,72,32,0,63,44,70,27,21,12,41,54,53,37,74,19,87,84,13,29,68,55,20,10,9,5,49,40,6,80,1,30,77,3,35,26,81,59,22,75,83,14,57,86,18,73,2,71,69,52,39,7,31,66,15,46,23,50,85,47,38,4,64,51,48,34,78,58,42,36,61,62,65
43,0.695098599,0.857353044,0.552574907,0.621408764,0.195331629,0.952801843,0.909950122,0.804871976,0.159136491,1,0.857762679,0.88723737,0.887646634,0.936245063,0.777616093,0.959829009,0.353362723,0.495634494,0.447904794,0.881587459,0.212935307,0.915261496,0.438383208,0.673103757,0.355632402,0.895954745,0.872493634,0.341571422,0.208510324,0.906934572,0.30926683,0.301248741,0.508778241,0.177812109,0.866751119,0.361693045,0.483655224,0.120053791,0.394971991,0.156109272,0.189818692,0.585426835,0.770102992,0.37794278,0.467799127,0.156560791,0.7214472,0.572543291,0.629676445,0.445495144,0.522925404,0.469336732,0.283281118,0.413915492,0.612646828,0.50871599,0.83096985,0.822000782,0.170988247,0.661954271,0.538282345,0.10429811,0.716616656,0.470192916,0.140082872,0.090711947,0.761730077,0.784079294,0.29473551,0.147746001,0.168823479,0.408047156,0.151509935,0.174480958,0.569368129,0.600842248,0.129861012,0.404636894,0.243184997,0.150820244,0.086719579,0.078580705,0.148265447,-0.005180882,0.235869558,0.089929101,0.220905853,-0.078015825
45,0.642586667,0.726136863,0.667179883,0.640977963,0.09549568,0.788568151,0.701521047,0.831502049,0.23250695,0.857762679,1,0.945657258,0.650570606,0.841594121,0.668210609,0.78888747,0.418564415,0.614524952,0.613894864,0.657018824,0.233383046,0.734202214,0.547337387,0.6938394,0.475598603,0.664565608,0.607740219,0.452241438,0.158171224,0.80238769,0.287842767,0.278019615,0.614206719,0.136442805,0.611343328,0.516869636,0.535275512,0.202268993,0.230268363,0.109851917,0.122803099,0.568749093,0.619441908,0.476295287,0.375831786,0.214028639,0.841576696,0.40652029,0.602293659,0.666092786,0.779968032,0.575584725,0.519783262,0.322149316,0.668435953,0.619649803,0.578006644,0.527065043,0.315797702,0.531278268,0.425504463,0.151748144,0.688713847,0.345555076,0.224333579,0.205104478,0.627755806,0.705647366,0.109802139,0.233853349,0.318956501,0.315696055,0.041186577,0.047760852,0.540180862,0.573064922,0.030764752,0.287735814,0.291468968,0.069771139,0.042868917,0.128176642,0.252859292,0.054218356,0.119615288,0.106094715,0.197353252,-0.124676928
82,0.643645553,0.782608485,0.632922412,0.536178007,0.07182419,0.824411437,0.752900899,0.896035105,0.179166134,0.88723737,0.945657258,1,0.678001554,0.880627664,0.710439126,0.822945873,0.384416863,0.589463704,0.543191329,0.647170138,0.165360316,0.762501848,0.553985676,0.751279711,0.412470608,0.678337947,0.671107331,0.406712741,0.134872526,0.890625082,0.324007462,0.315942503,0.618562906,0.112117816,0.643096303,0.461617509,0.483519354,0.165064281,0.291551974,0.090301548,0.123235898,0.671626916,0.665435232,0.446635038,0.385971128,0.086454728,0.881632916,0.419978792,0.660639142,0.564815803,0.65699445,0.524829235,0.395040383,0.403484465,0.74531518,0.547147106,0.622304438,0.544174476,0.207500184,0.559169363,0.450513388,0.125628602,0.618830085,0.392625785,0.123848557,0.107787274,0.623769711,0.689084703,0.126661362,0.153563388,0.243445124,0.418270557,0.037760449,0.027227634,0.544595597,0.481658035,0.013910631,0.308450851,0.301558041,0.024509492,0.068339595,0.062361991,0.129322874,0.05514299,0.080188787,0.12984008,0.128032288,-0.057687698
24,0.529218851,0.746272238,0.371655854,0.471978551,0.143948645,0.88946032,0.869653638,0.58264551,0.147274009,0.887646634,0.650570606,0.678001554,1,0.877105058,0.664031861,0.939719337,0.240498761,0.355105992,0.322191069,0.915836383,0.203459999,0.892044232,0.269038566,0.479161201,0.244979618,0.951435002,0.90582419,0.220404148,0.205684531,0.74640088,0.361418139,0.348947802,0.316694927,0.198355717,0.932113507,0.2390618,0.339110085,0.062923175,0.315275732,0.195858477,0.197255666,0.419126661,0.710294025,0.255091889,0.371147427,0.100099534,0.521594839,0.545258871,0.420020774,0.281324925,0.302303401,0.340234608,0.128081944,0.335529327,0.368299673,0.324451327,0.941790391,0.914742719,-0.01144135,0.59500872,0.461838621,0.044005061,0.489955993,0.310603056,0.081787279,-0.06397465,0.636957605,0.600545851,0.247313947,0.110119626,0.053471409,0.353418699,0.170994152,0.225143883,0.307073558,0.487834973,0.166114908,0.329032471,0.128607107,0.15115039,0.16568505,0.058617595,0.089240837,-0.120342992,0.2972849,0.005085533,0.264449602,0.021089627
67,0.680871982,0.819904119,0.580218665,0.454042296,0.119468019,0.924176507,0.863396373,0.84968745,0.146972388,0.936245063,0.841594121,0.880627664,0.877105058,1,0.703857221,0.959034951,0.375682124,0.562047434,0.493354336,0.82874441,0.189656607,0.882031295,0.496327778,0.703693709,0.390695724,0.869952813,0.8303446,0.370402801,0.15015024,0.901637469,0.312750999,0.288853525,0.62548457,0.137401162,0.858997917,0.367892907,0.400873492,0.104277809,0.251988319,0.120634984,0.138871679,0.559693309,0.723863254,0.432730436,0.328733231,0.116358615,0.799349849,0.492039608,0.500646695,0.361506666,0.429143162,0.529023556,0.189791851,0.324782561,0.615940637,0.438542693,0.836538826,0.788396718,0.147619573,0.642809557,0.55067718,0.066213108,0.503344644,0.401299055,0.089551371,0.040330448,0.69661226,0.778864675,0.185453449,0.107387149,0.14218823,0.304746596,0.096513696,0.104770161,0.48832601,0.405432728,0.076864934,0.242195705,0.279690104,0.183144548,0.100781017,-0.008966615,0.140549535,-0.051181853,0.15000188,0.105483903,0.237672057,0.029887349
11,0.58665002,0.657196585,0.397692727,0.614270227,0.251427992,0.71997817,0.801863675,0.738192812,0.112569826,0.777616093,0.668210609,0.710439126,0.664031861,0.703857221,1,0.700129945,0.32285374,0.422123961,0.387633461,0.695271694,0.260531254,0.832011583,0.457156974,0.635960097,0.340296898,0.762211213,0.791996516,0.295794238,0.285477305,0.758242916,0.194866273,0.227361078,0.439225243,0.197873783,0.685286444,0.271359465,0.371425689,0.028910151,0.510004769,0.180258492,0.249858981,0.897122159,0.953309526,0.315668541,0.397498404,0.199793124,0.562850243,0.510559243,0.894983557,0.318707844,0.439784619,0.399283548,0.234853842,0.395584311,0.845619773,0.416473324,0.700296103,0.667557942,0.113765588,0.320078189,0.267032634,0.141365827,0.649902088,0.626109946,0.219366149,0.124275514,0.691932561,0.67416064,0.3950738,0.162136061,0.090616732,0.315382976,0.25133204,0.21911412,0.511597105,0.549773759,0.165272457,0.434698426,0.212339978,0.020022456,0.004988311,0.189027766,0.165051545,-0.108568975,0.153707996,-0.151070784,0.141239276,-0.037079038
8,0.629845788,0.864184532,0.543573506,0.499832088,0.177878998,0.968505798,0.893723613,0.757359035,0.222746775,0.959829009,0.78888747,0.822945873,0.939719337,0.959034951,0.700129945,1,0.341130462,0.492321733,0.432774654,0.897719784,0.236250546,0.928731787,0.400937647,0.619665156,0.348725001,0.936588702,0.891188107,0.340101617,0.228875383,0.891234142,0.370502903,0.34145068,0.481573908,0.222812759,0.91043684,0.34217331,0.423739783,0.168633744,0.309778598,0.204959867,0.206632511,0.502906214,0.732921435,0.390750217,0.347553329,0.167096349,0.70171842,0.553643865,0.476272085,0.365976709,0.43834223,0.462452902,0.209805613,0.306174682,0.529306045,0.43061271,0.907727261,0.856944868,0.153341707,0.725430934,0.615614168,0.137199823,0.563303429,0.378569619,0.147125536,0.083609487,0.695166411,0.758065274,0.250189452,0.16937126,0.177852783,0.308120161,0.151317697,0.189830459,0.436265394,0.481229443,0.149706767,0.285519934,0.206912687,0.168677976,0.148487291,0.033339414,0.099663067,-0.035174162,0.233817547,0.092269511,0.24621749,0.013901321
72,0.347591905,0.304451439,0.890771916,0.371145595,0.563515626,0.266086065,0.26535259,0.524808371,0.290757693,0.353362723,0.418564415,0.384416863,0.240498761,0.375682124,0.32285374,0.341130462,1,0.921662169,0.921813857,0.289978361,0.338029888,0.341375746,0.852086356,0.737106198,0.939529385,0.248948069,0.267038039,0.94522522,0.33543327,0.305035719,0.040873292,0.020289047,0.807015996,0.37789545,0.241786996,0.899879556,0.81294634,0.37946491,0.37484325,0.486811668,0.307527652,0.239394602,0.216221414,0.949255369,0.224215549,0.257512816,0.629777363,0.245411164,0.26089479,0.54838364,0.419168187,0.938789514,0.508109801,0.23723184,0.348620897,0.726413166,0.312458414,0.194761689,0.200984889,0.240071821,0.410677736,0.404518277,0.295303614,0.652310268,0.227181734,0.232376719,0.209022832,0.441905755,0.450497966,0.275177526,0.350916531,0.177480994,0.537105748,0.513025235,0.372299815,0.273825801,0.615052791,0.238590479,0.200444767,0.101492371,0.141616895,-0.188876826,0.15344906,-0.213745993,0.109021417,0.119541766,0.126670654,-0.083956761
32,0.3955818,0.417966021,0.933680291,0.430559519,0.374005057,0.427921491,0.372100176,0.685093673,0.248646902,0.495634494,0.614524952,0.589463704,0.355105992,0.562047434,0.422123961,0.492321733,0.921662169,1,0.948786771,0.387049132,0.262521388,0.473267924,0.913817874,0.845604717,0.925651223,0.368473129,0.341983743,0.931079425,0.22619017,0.501575095,0.069746794,0.037872043,0.885656887,0.266498076,0.341637949,0.906902838,0.825775475,0.339074071,0.207698762,0.356357483,0.18621485,0.363887229,0.310789493,0.951839317,0.220926631,0.224273663,0.769412263,0.254872724,0.332089146,0.616500749,0.545299251,0.956742859,0.533911898,0.286864895,0.474251251,0.800024351,0.420724356,0.268257008,0.206054399,0.373964175,0.487336882,0.278174352,0.310608424,0.531522031,0.195028131,0.192482989,0.267312885,0.500883327,0.258670992,0.222838072,0.290905303,0.227005679,0.377592186,0.349816519,0.37458219,0.326647134,0.435287997,0.213051524,0.241096742,0.071927866,0.175355113,-0.151763322,0.113904136,-0.138048602,0.118868929,0.112003513,0.151961932,-0.013389329
0,0.333061667,0.38487152,0.919300683,0.435576889,0.396099896,0.356753371,0.340402044,0.582774766,0.285973298,0.447904794,0.613894864,0.543191329,0.322191069,0.493354336,0.387633461,0.432774654,0.921813857,0.948786771,1,0.374824261,0.303621518,0.417708945,0.844516577,0.74603593,0.938013678,0.347238152,0.272794468,0.931234356,0.262066492,0.384562432,0.035089819,0.01082842,0.817556966,0.306207248,0.32290996,0.93588131,0.819152159,0.324402965,0.203146675,0.38874249,0.195397671,0.289370406,0.287523624,0.918636195,0.190029181,0.222519927,0.717038989,0.215023331,0.315327942,0.702431726,0.639914562,0.938531735,0.639632506,0.224803198,0.417243722,0.811747417,0.355086281,0.255855229,0.187473843,0.302212447,0.406554111,0.299898339,0.358270043,0.484481152,0.226602758,0.178714108,0.253425363,0.440239436,0.222984456,0.273804286,0.315080935,0.154249023,0.371278066,0.347520954,0.340312226,0.377018737,0.44108375,0.183969169,0.284793489,0.095190415,0.165301322,-0.133934194,0.194262585,-0.138621812,0.07992979,0.117541958,0.169476329,-0.073828189
63,0.644784162,0.715294529,0.448761229,0.522087557,0.240537907,0.8865535,0.935537842,0.585929966,0.184767065,0.881587459,0.657018824,0.647170138,0.915836383,0.82874441,0.695271694,0.897719784,0.289978361,0.387049132,0.374824261,1,0.237347455,0.88941716,0.315821939,0.539419441,0.328223548,0.946854789,0.860515845,0.271417808,0.202819697,0.736657282,0.314713034,0.294881221,0.340074253,0.201731319,0.964298034,0.306159799,0.439464562,0.163327199,0.305068848,0.180518892,0.163715737,0.442553648,0.744082008,0.308998052,0.31981183,0.24220384,0.481654158,0.493200751,0.494319611,0.360081905,0.386980386,0.38257589,0.244784116,0.324192446,0.403855114,0.453806549,0.899817706,0.960783678,0.212014114,0.632174899,0.494755741,0.105251695,0.630621588,0.355290392,0.156656076,0.125312779,0.793574673,0.695606025,0.246094128,0.153379293,0.123212354,0.289887878,0.214586552,0.251752786,0.478042841,0.569710597,0.187726392,0.282988247,0.17783938,0.214101973,0.094873731,0.092170543,0.149037752,-0.029196974,0.331267328,0.065991128,0.317086758,-0.03686127
44,0.349843521,0.326641839,0.356347846,0.340413428,0.818945461,0.159439308,0.219283992,0.167578992,0.904760516,0.212935307,0.233383046,0.165360316,0.203459999,0.189656607,0.260531254,0.236250546,0.338029888,0.262521388,0.303621518,0.237347455,1,0.205008651,0.203960709,0.095053015,0.373473319,0.248075929,0.172093974,0.329796066,0.94435174,0.193024895,0.307722315,0.337438289,0.205457484,0.923848644,0.226442753,0.30718897,0.244401495,0.714295772,0.564800565,0.914383225,0.864210401,0.17126603,0.211087478,0.283125262,0.374479554,0.843555645,0.17588197,0.57496588,0.270023356,0.350207744,0.330458138,0.2683273,0.468531754,0.208785872,0.301031676,0.257346234,0.212635377,0.227106518,0.597670729,0.116549847,0.098009694,0.867922317,0.376127088,0.37085774,0.89985692,0.666054012,0.215249759,0.350948439,0.667012245,0.949096714,0.821042599,0.150511695,0.764116843,0.795432188,0.305137841,0.379830825,0.773272515,0.385201868,0.126464455,0.044755077,0.231107804,0.013300391,0.342603839,-0.083518575,0.046815124,-0.132452943,0.152906209,0.149089593
70,0.539720311,0.782877235,0.483717994,0.588322566,0.212103635,0.91959882,0.877671408,0.763759034,0.148573243,0.915261496,0.734202214,0.762501848,0.892044232,0.882031295,0.832011583,0.928731787,0.341375746,0.473267924,0.417708945,0.88941716,0.205008651,1,0.457283105,0.637145377,0.366098198,0.949450675,0.959161919,0.324072849,0.206994701,0.837075518,0.282445079,0.263362078,0.411625594,0.178514436,0.883681712,0.327521582,0.444164465,0.06357983,0.331414516,0.15075119,0.127357008,0.659462059,0.870937753,0.360012255,0.252334315,0.177032115,0.634509112,0.451011473,0.651039661,0.376474882,0.445757064,0.475843849,0.194921054,0.182654905,0.609556753,0.478396472,0.896436773,0.825412971,0.087721178,0.60198679,0.504084487,0.102023736,0.599645837,0.413591224,0.154288745,0.082383611,0.646334247,0.714964847,0.269786857,0.119116492,0.093285277,0.172019007,0.200981985,0.221921351,0.346185162,0.55452936,0.163150816,0.245037228,0.217463535,0.146381626,0.104152873,0.09491197,0.068902315,-0.06660501,0.269528756,0.000580544,0.226709272,-0.060720713
27,0.395211081,0.306974673,0.840773762,0.480662514,0.401720361,0.348207864,0.332401046,0.725853746,0.128909299,0.438383208,0.547337387,0.553985676,0.269038566,0.496327778,0.457156974,0.400937647,0.852086356,0.913817874,0.844516577,0.315821939,0.203960709,0.457283105,1,0.90175799,0.846671811,0.306631962,0.361475268,0.808939811,0.144931874,0.465227722,0.128694871,0.099252013,0.861654791,0.130299667,0.274941141,0.789101067,0.778436886,0.194168719,0.173754669,0.246439619,0.065618403,0.461179208,0.333846306,0.835877225,0.196148201,0.212862714,0.754281207,0.1383079,0.459453238,0.571580733,0.4575979,0.924762615,0.417489685,0.243401878,0.511861174,0.79217114,0.318076495,0.16992485,0.159773688,0.221282823,0.373591618,0.179531109,0.344481775,0.524471722,0.182277599,0.246356281,0.230735189,0.474373549,0.239093204,0.124667545,0.169974859,0.187634958,0.417678033,0.355759251,0.382750087,0.358900422,0.417822436,0.203225208,0.272428064,0.095033909,0.037677791,-0.082525753,0.117646755,-0.140221196,0.103673178,0.079220617,0.197265187,-0.090479883
21,0.622808061,0.542669099,0.832647766,0.503336648,0.256241116,0.621249335,0.626944021,0.880221972,0.060758764,0.673103757,0.6938394,0.751279711,0.479161201,0.703693709,0.635960097,0.619665156,0.737106198,0.845604717,0.74603593,0.539419441,0.095053015,0.637145377,0.90175799,1,0.718120139,0.501056492,0.563497423,0.707187235,0.064569841,0.723710936,0.222886076,0.194165476,0.861374392,0.041420424,0.497661222,0.681687606,0.744243255,0.194689778,0.275440284,0.113588041,0.057522132,0.626419139,0.535573083,0.762122069,0.32354441,0.129588848,0.848327622,0.305352659,0.598057791,0.521155717,0.472292231,0.820075024,0.367127981,0.41702641,0.659525051,0.734710908,0.516022457,0.420680078,0.215702184,0.454552591,0.537051825,0.105273414,0.485761994,0.610227545,0.073761802,0.207921346,0.531218238,0.679584293,0.242942727,0.031950259,0.138208471,0.376352107,0.242102734,0.195215652,0.599868532,0.380635687,0.234549398,0.304097353,0.264907894,0.090968219,-0.002780801,-0.015968212,0.069449165,-0.092982413,0.149496187,0.15216019,0.150997123,-0.096251374
12,0.321590489,0.246965591,0.896841403,0.409640504,0.552603414,0.260612797,0.28325605,0.530290247,0.367466502,0.355632402,0.475598603,0.412470608,0.244979618,0.390695724,0.340296898,0.348725001,0.939529385,0.925651223,0.938013678,0.328223548,0.373473319,0.366098198,0.846671811,0.718120139,1,0.270719044,0.239720641,0.959710209,0.344477398,0.290738555,0.003143383,-0.014933943,0.760242852,0.392533647,0.255741661,0.954391778,0.851925773,0.441040669,0.293107356,0.480916649,0.291970351,0.292033764,0.244859096,0.95572186,0.141637538,0.37907963,0.630552742,0.181686459,0.284926806,0.672584544,0.54867515,0.953276253,0.681642488,0.185300605,0.391167054,0.766352232,0.322597656,0.226972015,0.289208961,0.230709641,0.349349933,0.419529162,0.296174519,0.571527055,0.317321376,0.296785163,0.223089285,0.40093599,0.376534395,0.343819382,0.398368694,0.133699365,0.529485569,0.507714435,0.334938428,0.295227505,0.597316599,0.165888394,0.146739139,0.043027368,0.17121955,-0.159014123,0.134798356,-0.108633403,0.121927281,0.067444304,0.131142885,-0.064747946
